STATEFP,COUNTYFP,TRACTCE,GEOID,GEOID_Dub,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area
06,073,020809,06073020809,6073020809.000000000000000,208.09,Census Tract 208.09,G5020,S,19628852.000000000000000,0.000000000000000,+33.0396539,-116.8524089,75743.784758445515763,215034994.624675661325455
06,041,129000,06041129000,6041129000.000000000000000,1290,Census Tract 1290,G5020,S,1350018.000000000000000,0.000000000000000,+37.8688708,-122.5128206,18037.308551187055855,14566625.028015296906233
06,041,132100,06041132100,6041132100.000000000000000,1321,Census Tract 1321,G5020,S,42869104.000000000000000,10750512.000000000000000,+37.9216421,-122.6984111,129660.401595311079291,578501824.958237171173096
06,041,102100,06041102100,6041102100.000000000000000,1021,Census Tract 1021,G5020,S,9547584.000000000000000,0.000000000000000,+38.1316525,-122.5913645,51347.617270108901721,102972435.551223903894424
06,041,106002,06041106002,6041106002.000000000000000,1060.02,Census Tract 1060.02,G5020,S,11540856.000000000000000,2103753.000000000000000,+38.0055686,-122.5028113,66722.192358241765760,147190248.258878141641617
06,041,111000,06041111000,6041111000.000000000000000,1110,Census Tract 1110,G5020,S,2318051.000000000000000,0.000000000000000,+37.9702850,-122.5368593,28881.199530137659167,25007275.691682185977697
06,071,000821,06071000821,6071000821.000000000000000,8.21,Census Tract 8.21,G5020,S,2504147.000000000000000,0.000000000000000,+34.1007304,-117.6910613,23367.967950179201580,27310825.815061442553997
06,037,620301,06037620301,6037620301.000000000000000,6203.01,Census Tract 6203.01,G5020,S,1038671.000000000000000,0.000000000000000,+33.8984626,-118.4050812,14316.514956923212594,11337093.204361449927092
06,037,540502,06037540502,6037540502.000000000000000,5405.02,Census Tract 5405.02,G5020,S,599142.000000000000000,0.000000000000000,+33.9159790,-118.2136057,11192.704260222941230,6539160.167271357960999
06,037,242600,06037242600,6037242600.000000000000000,2426,Census Tract 2426,G5020,S,475999.000000000000000,0.000000000000000,+33.9323759,-118.2502423,9216.266894325743124,5194809.228697700425982
06,073,000100,06073000100,6073000100.000000000000000,1,Census Tract 1,G5020,S,1541455.000000000000000,0.000000000000000,+32.7530051,-117.1858954,19648.104904822179378,16908912.986065946519375
06,073,016610,06073016610,6073016610.000000000000000,166.10,Census Tract 166.10,G5020,S,1344892.000000000000000,0.000000000000000,+32.8584892,-116.9800224,17269.853028813675337,14745492.863929731771350
06,073,016612,06073016612,6073016612.000000000000000,166.12,Census Tract 166.12,G5020,S,6309643.000000000000000,196417.000000000000000,+32.8723020,-116.9941687,36698.359419089698349,71330300.880788937211037
06,073,016613,06073016613,6073016613.000000000000000,166.13,Census Tract 166.13,G5020,S,766790.000000000000000,68640.000000000000000,+32.8456215,-117.0043675,13078.038449407749795,9160233.031941004097462
06,073,016614,06073016614,6073016614.000000000000000,166.14,Census Tract 166.14,G5020,S,2166708.000000000000000,10007.000000000000000,+32.8465152,-116.9900899,19814.581136107040948,23867047.024008177220821
06,073,016615,06073016615,6073016615.000000000000000,166.15,Census Tract 166.15,G5020,S,2370896.000000000000000,36131.000000000000000,+32.8462115,-116.9780656,21305.971474549358391,26392325.611575204879045
06,073,017020,06073017020,6073017020.000000000000000,170.20,Census Tract 170.20,G5020,S,28768513.000000000000000,0.000000000000000,+33.0419430,-117.0109469,92553.689853336647502,315157172.253079354763031
06,073,017030,06073017030,6073017030.000000000000000,170.30,Census Tract 170.30,G5020,S,33370893.000000000000000,1297188.000000000000000,+33.0365883,-117.1266542,111156.693390333821299,379803168.070615053176880
06,085,508602,06085508602,6085508602.000000000000000,5086.02,Census Tract 5086.02,G5020,S,1340637.000000000000000,0.000000000000000,+37.3727792,-122.0289163,15488.251374176208628,14479121.099602803587914
06,073,003107,06073003107,6073003107.000000000000000,31.07,Census Tract 31.07,G5020,S,1572162.000000000000000,0.000000000000000,+32.7062651,-117.0230027,23686.795388459784590,17249505.782153706997633
06,073,003108,06073003108,6073003108.000000000000000,31.08,Census Tract 31.08,G5020,S,1083966.000000000000000,0.000000000000000,+32.7074405,-117.0155785,17206.022661567487376,11893018.376617794856429
06,073,017809,06073017809,6073017809.000000000000000,178.09,Census Tract 178.09,G5020,S,1557483.000000000000000,0.000000000000000,+33.1575414,-117.3267034,22442.176363721882808,17053301.471574179828167
06,073,018514,06073018514,6073018514.000000000000000,185.14,Census Tract 185.14,G5020,S,4067772.000000000000000,37910.000000000000000,+33.2318552,-117.2924241,28709.518827046402293,44939081.734969355165958
06,073,018612,06073018612,6073018612.000000000000000,186.12,Census Tract 186.12,G5020,S,5495212.000000000000000,546071.000000000000000,+33.2547413,-117.2672628,48800.812605685299786,66119067.043565005064011
06,073,019503,06073019503,6073019503.000000000000000,195.03,Census Tract 195.03,G5020,S,1793111.000000000000000,0.000000000000000,+33.1996171,-117.2444075,24983.007651202406123,19629604.341279368847609
06,073,019806,06073019806,6073019806.000000000000000,198.06,Census Tract 198.06,G5020,S,19776688.000000000000000,131091.000000000000000,+33.1495851,-117.2718272,84290.099344320566161,217981448.920123100280762
06,073,020208,06073020208,6073020208.000000000000000,202.08,Census Tract 202.08,G5020,S,655261.000000000000000,0.000000000000000,+33.1460659,-117.0530649,10736.226742284237844,7175002.876096870750189
06,073,020209,06073020209,6073020209.000000000000000,202.09,Census Tract 202.09,G5020,S,877501.000000000000000,0.000000000000000,+33.1383260,-117.0476028,12708.503597088229071,9608783.847725242376328
06,073,020210,06073020210,6073020210.000000000000000,202.10,Census Tract 202.10,G5020,S,1022669.000000000000000,0.000000000000000,+33.1455819,-117.0410689,14197.159584406272188,11198067.853863613680005
06,073,020211,06073020211,6073020211.000000000000000,202.11,Census Tract 202.11,G5020,S,1586867.000000000000000,0.000000000000000,+33.1335332,-117.0640170,18327.306066047804052,17376870.819387752562761
06,085,509902,06085509902,6085509902.000000000000000,5099.02,Census Tract 5099.02,G5020,S,2229197.000000000000000,0.000000000000000,+37.3700087,-122.0718858,22777.293333715464541,24075828.150226186960936
06,073,017306,06073017306,6073017306.000000000000000,173.06,Census Tract 173.06,G5020,S,4700975.000000000000000,0.000000000000000,+32.9890371,-117.2402703,31775.954752159992495,51511188.750813089311123
06,073,008350,06073008350,6073008350.000000000000000,83.50,Census Tract 83.50,G5020,S,15528713.000000000000000,0.000000000000000,+32.8914562,-117.1716869,60834.016718805556593,170232289.198712646961212
06,065,044804,06065044804,6065044804.000000000000000,448.04,Census Tract 448.04,G5020,S,2374766.000000000000000,248057.000000000000000,+33.8100915,-116.5037759,21479.132436428575602,28638499.305715382099152
06,073,002803,06073002803,6073002803.000000000000000,28.03,Census Tract 28.03,G5020,S,1109163.000000000000000,0.000000000000000,+32.7638379,-117.0835961,17513.088696424088994,12166267.730325551703572
06,073,002804,06073002804,6073002804.000000000000000,28.04,Census Tract 28.04,G5020,S,1470843.000000000000000,0.000000000000000,+32.7647357,-117.0739019,15918.485957372671692,16133475.734817776829004
06,073,003001,06073003001,6073003001.000000000000000,30.01,Census Tract 30.01,G5020,S,2378715.000000000000000,0.000000000000000,+32.7174952,-117.0753791,22342.237453673766140,26097511.510910671204329
06,073,003004,06073003004,6073003004.000000000000000,30.04,Census Tract 30.04,G5020,S,1271002.000000000000000,0.000000000000000,+32.7130823,-117.0607339,19010.146257029980916,13944756.419657045975327
06,073,003101,06073003101,6073003101.000000000000000,31.01,Census Tract 31.01,G5020,S,1050211.000000000000000,0.000000000000000,+32.6994123,-117.0801318,14376.575148961739615,11523128.489753341302276
06,037,270100,06037270100,6037270100.000000000000000,2701,Census Tract 2701,G5020,S,571964.000000000000000,0.000000000000000,+34.0273406,-118.3959623,13456.424526907718246,6239768.475339490920305
06,037,401201,06037401201,6037401201.000000000000000,4012.01,Census Tract 4012.01,G5020,S,2342223.000000000000000,261.000000000000000,+34.1250330,-117.8360111,23714.227408053782710,25545305.633744977414608
06,037,401202,06037401202,6037401202.000000000000000,4012.02,Census Tract 4012.02,G5020,S,3146115.000000000000000,36782.000000000000000,+34.1133365,-117.8336970,26061.995822711684013,34711761.264318473637104
06,037,401203,06037401203,6037401203.000000000000000,4012.03,Census Tract 4012.03,G5020,S,1903093.000000000000000,1627.000000000000000,+34.1119792,-117.8504216,18968.961856216010347,20772412.944297440350056
06,037,401311,06037401311,6037401311.000000000000000,4013.11,Census Tract 4013.11,G5020,S,4275991.000000000000000,0.000000000000000,+34.1111833,-117.8144740,31662.688640931977716,46632989.980951540172100
06,037,401312,06037401312,6037401312.000000000000000,4013.12,Census Tract 4013.12,G5020,S,2807852.000000000000000,0.000000000000000,+34.0988537,-117.8289334,24587.803566883845633,30623290.733130462467670
06,037,403401,06037403401,6037403401.000000000000000,4034.01,Census Tract 4034.01,G5020,S,2291799.000000000000000,0.000000000000000,+34.0082843,-117.8649253,31766.131633921446337,25003448.217219483107328
06,059,021824,06059021824,6059021824.000000000000000,218.24,Census Tract 218.24,G5020,S,1626818.000000000000000,0.000000000000000,+33.8986741,-117.7692769,20795.563721355301823,17756705.225232206285000
06,059,021829,06059021829,6059021829.000000000000000,218.29,Census Tract 218.29,G5020,S,2563736.000000000000000,52981.000000000000000,+33.8867546,-117.7814387,24539.916377527017175,28563160.567540545016527
06,079,011200,06079011200,6079011200.000000000000000,112,Census Tract 112,G5020,S,15003535.000000000000000,0.000000000000000,+35.2911222,-120.6876237,61647.533825785685622,162936582.624607682228088
06,079,011300,06079011300,6079011300.000000000000000,113,Census Tract 113,G5020,S,10450081.000000000000000,405000.000000000000000,+35.2643638,-120.6960711,68198.412118688007467,117895405.673368617892265
06,079,011400,06079011400,6079011400.000000000000000,114,Census Tract 114,G5020,S,1034939.000000000000000,0.000000000000000,+35.3235663,-120.6973747,17400.287508958259423,11238144.301597386598587
06,073,016617,06073016617,6073016617.000000000000000,166.17,Census Tract 166.17,G5020,S,1765347.000000000000000,0.000000000000000,+32.8351887,-116.9721871,22681.937588355027401,19357531.284392137080431
06,073,016804,06073016804,6073016804.000000000000000,168.04,Census Tract 168.04,G5020,S,4126143.000000000000000,202001.000000000000000,+32.8654251,-116.9141797,29330.756229233371414,47452893.905550412833691
06,073,016810,06073016810,6073016810.000000000000000,168.10,Census Tract 168.10,G5020,S,2305504.000000000000000,0.000000000000000,+32.8479042,-116.9106547,21182.772149558877572,25278960.627065762877464
06,073,017006,06073017006,6073017006.000000000000000,170.06,Census Tract 170.06,G5020,S,2573062.000000000000000,0.000000000000000,+33.0121262,-117.0488065,23833.857408500858583,28191513.771629810333252
06,073,020601,06073020601,6073020601.000000000000000,206.01,Census Tract 206.01,G5020,S,1295191.000000000000000,0.000000000000000,+33.1142976,-117.0779506,15655.415516498655052,14184166.699178501963615
06,073,020602,06073020602,6073020602.000000000000000,206.02,Census Tract 206.02,G5020,S,1994666.000000000000000,0.000000000000000,+33.1189678,-117.0681037,18862.942529808507970,21843901.622046492993832
06,037,408800,06037408800,6037408800.000000000000000,4088,Census Tract 4088,G5020,S,1791720.000000000000000,0.000000000000000,+34.0577434,-117.7503192,20271.043558202927670,19544245.691091582179070
06,073,020707,06073020707,6073020707.000000000000000,207.07,Census Tract 207.07,G5020,S,1179396.000000000000000,0.000000000000000,+33.1059882,-117.0693151,17268.276019159246061,12916501.133145278319716
06,073,008339,06073008339,6073008339.000000000000000,83.39,Census Tract 83.39,G5020,S,11791412.000000000000000,74176.000000000000000,+32.9030498,-117.2324729,70160.355542761171819,130069120.529202029109001
06,073,013410,06073013410,6073013410.000000000000000,134.10,Census Tract 134.10,G5020,S,18968584.000000000000000,2328740.000000000000000,+32.6829659,-116.9852707,78842.137895135034341,233696535.588536232709885
06,073,013412,06073013412,6073013412.000000000000000,134.12,Census Tract 134.12,G5020,S,4693208.000000000000000,0.000000000000000,+32.6499139,-117.0387431,37522.968298424108070,51506815.923395290970802
06,073,016402,06073016402,6073016402.000000000000000,164.02,Census Tract 164.02,G5020,S,6008795.000000000000000,0.000000000000000,+32.8090425,-116.9102681,41661.936063067987561,65896019.966661661863327
06,073,020020,06073020020,6073020020.000000000000000,200.20,Census Tract 200.20,G5020,S,8051079.000000000000000,0.000000000000000,+33.1663173,-117.1744455,53463.169818921465776,88149999.110413685441017
06,073,020022,06073020022,6073020022.000000000000000,200.22,Census Tract 200.22,G5020,S,5105478.000000000000000,0.000000000000000,+33.1623466,-117.1529163,38246.805547411247971,55900073.813553556799889
06,073,020403,06073020403,6073020403.000000000000000,204.03,Census Tract 204.03,G5020,S,2920103.000000000000000,0.000000000000000,+33.0969970,-117.0804431,33831.902917840736336,31981665.849737040698528
06,073,021304,06073021304,6073021304.000000000000000,213.04,Census Tract 213.04,G5020,S,80198569.000000000000000,272999.000000000000000,+32.6847916,-116.8687112,147227.026974641776178,883012981.823967337608337
06,069,000100,06069000100,6069000100.000000000000000,1,Census Tract 1,G5020,S,394462562.000000000000000,1068976.000000000000000,+36.9011737,-121.3587465,374975.429463786887936,4276207176.199476718902588
06,069,000200,06069000200,6069000200.000000000000000,2,Census Tract 2,G5020,S,172688804.000000000000000,349899.000000000000000,+36.8258065,-121.5185645,245371.545741532958345,1871076122.295741319656372
06,069,000300,06069000300,6069000300.000000000000000,3,Census Tract 3,G5020,S,6507898.000000000000000,0.000000000000000,+36.8617508,-121.4226302,36783.934184820056544,70365422.777035906910896
06,037,433601,06037433601,6037433601.000000000000000,4336.01,Census Tract 4336.01,G5020,S,1122989.000000000000000,0.000000000000000,+34.0670912,-118.0761336,14747.849149778587162,12249175.890908950939775
06,037,433700,06037433700,6037433700.000000000000000,4337,Census Tract 4337,G5020,S,3130370.000000000000000,69479.000000000000000,+34.0470772,-118.0589008,26263.472808582879225,34905703.365870334208012
06,037,433801,06037433801,6037433801.000000000000000,4338.01,Census Tract 4338.01,G5020,S,1571269.000000000000000,0.000000000000000,+34.0494754,-118.0364142,16784.989628208677459,17140070.192934997379780
06,037,433802,06037433802,6037433802.000000000000000,4338.02,Census Tract 4338.02,G5020,S,5875893.000000000000000,678816.000000000000000,+34.0344665,-118.0601170,44423.079971240891609,71506449.262994214892387
06,037,463101,06037463101,6037463101.000000000000000,4631.01,Census Tract 4631.01,G5020,S,1135461.000000000000000,1613.000000000000000,+34.1401862,-118.0699478,18628.475177053020161,12399287.589389674365520
06,065,045000,06065045000,6065045000.000000000000000,450,Census Tract 450,G5020,S,3625938.000000000000000,115034.000000000000000,+33.7750205,-116.4698341,33821.167310081662436,40853046.194296821951866
06,079,011901,06079011901,6079011901.000000000000000,119.01,Census Tract 119.01,G5020,S,5870180.000000000000000,0.000000000000000,+35.1084098,-120.5776434,40552.528284227351833,63787856.253775544464588
06,079,011902,06079011902,6079011902.000000000000000,119.02,Census Tract 119.02,G5020,S,3420248.000000000000000,0.000000000000000,+35.1167831,-120.6000928,30077.956739202494646,37164814.822592310607433
06,079,012000,06079012000,6079012000.000000000000000,120,Census Tract 120,G5020,S,2519829.000000000000000,0.000000000000000,+35.1183190,-120.6127283,29103.494287155401253,27380703.333935722708702
06,079,012200,06079012200,6079012200.000000000000000,122,Census Tract 122,G5020,S,4777035.000000000000000,428926.000000000000000,+35.1052513,-120.6157338,44536.820137374299520,56570879.028823032975197
06,019,007500,06019007500,6019007500.000000000000000,75,Census Tract 75,G5020,S,90886081.000000000000000,0.000000000000000,+36.5336682,-119.8284031,127188.242168197743013,983475754.832299947738647
06,019,008000,06019008000,6019008000.000000000000000,80,Census Tract 80,G5020,S,16382743.000000000000000,0.000000000000000,+36.1571780,-120.3728944,56569.705916327839077,177453635.543079227209091
06,073,017009,06073017009,6073017009.000000000000000,170.09,Census Tract 170.09,G5020,S,3491215.000000000000000,0.000000000000000,+32.9677095,-117.0283696,26062.464280516302097,38258881.241444692015648
06,073,017014,06073017014,6073017014.000000000000000,170.14,Census Tract 170.14,G5020,S,2006792.000000000000000,0.000000000000000,+33.0159951,-117.0682214,24671.024973640523967,21986830.330236390233040
06,073,017018,06073017018,6073017018.000000000000000,170.18,Census Tract 170.18,G5020,S,1801849.000000000000000,0.000000000000000,+32.9616083,-117.1018851,30186.769736116060812,19746287.118513818830252
06,073,017021,06073017021,6073017021.000000000000000,170.21,Census Tract 170.21,G5020,S,32202394.000000000000000,230609.000000000000000,+33.0017151,-116.9906297,91025.927202735008905,355361253.856559276580811
06,069,000400,06069000400,6069000400.000000000000000,4,Census Tract 4,G5020,S,2197153.000000000000000,0.000000000000000,+36.8477593,-121.4054350,21920.682284853846795,23757074.655381496995687
06,037,401500,06037401500,6037401500.000000000000000,4015,Census Tract 4015,G5020,S,3745623.000000000000000,25481.000000000000000,+34.0985141,-117.7778729,39245.401782796907355,41128933.562622494995594
06,037,401601,06037401601,6037401601.000000000000000,4016.01,Census Tract 4016.01,G5020,S,2595813.000000000000000,1576.000000000000000,+34.1170701,-117.7643631,29398.894684102040628,28325872.686254143714905
06,069,000600,06069000600,6069000600.000000000000000,6,Census Tract 6,G5020,S,3896714.000000000000000,0.000000000000000,+36.8303191,-121.3738113,28674.912056918561575,42135615.252383075654507
06,037,401602,06037401602,6037401602.000000000000000,4016.02,Census Tract 4016.02,G5020,S,2025759.000000000000000,0.000000000000000,+34.1060815,-117.7639908,19262.431526296517404,22092957.161674667149782
06,037,401603,06037401603,6037401603.000000000000000,4016.03,Census Tract 4016.03,G5020,S,1883929.000000000000000,54944.000000000000000,+34.1084616,-117.7816046,18894.270737258841109,21145004.895972073078156
06,037,401701,06037401701,6037401701.000000000000000,4017.01,Census Tract 4017.01,G5020,S,1995568.000000000000000,0.000000000000000,+34.1143654,-117.7435319,18467.389066278057726,21762989.284285623580217
06,037,401703,06037401703,6037401703.000000000000000,4017.03,Census Tract 4017.03,G5020,S,1163026.000000000000000,0.000000000000000,+34.1016015,-117.7524610,15925.127395326988335,12684180.986122593283653
06,037,403402,06037403402,6037403402.000000000000000,4034.02,Census Tract 4034.02,G5020,S,1737209.000000000000000,0.000000000000000,+34.0180144,-117.8559096,17751.450510436050536,18952541.473875109106302
06,037,403404,06037403404,6037403404.000000000000000,4034.04,Census Tract 4034.04,G5020,S,2389804.000000000000000,1424.000000000000000,+34.0292579,-117.8513684,25414.957949328821996,26086694.986813444644213
06,037,430002,06037430002,6037430002.000000000000000,4300.02,Census Tract 4300.02,G5020,S,2145763.000000000000000,0.000000000000000,+34.1393430,-117.9554322,27009.296072557244770,23398654.719684522598982
06,037,430101,06037430101,6037430101.000000000000000,4301.01,Census Tract 4301.01,G5020,S,1987789.000000000000000,0.000000000000000,+34.1375469,-117.9755668,20218.175552927012177,21676171.815743446350098
06,037,430102,06037430102,6037430102.000000000000000,4301.02,Census Tract 4301.02,G5020,S,1294195.000000000000000,0.000000000000000,+34.1286233,-117.9799555,21426.029351595243497,14113245.114850575104356
06,037,433902,06037433902,6037433902.000000000000000,4339.02,Census Tract 4339.02,G5020,S,731189.000000000000000,0.000000000000000,+34.0525708,-118.0268687,12185.630707180212994,7976025.116642815992236
06,037,434001,06037434001,6037434001.000000000000000,4340.01,Census Tract 4340.01,G5020,S,1105066.000000000000000,0.000000000000000,+34.0520774,-118.0141173,16547.059311049404641,12054417.577129503712058
06,037,460000,06037460000,6037460000.000000000000000,4600,Census Tract 4600,G5020,S,6758814.000000000000000,8922.000000000000000,+34.1731013,-118.0859261,46367.580708172688901,73788783.296471014618874
06,037,460100,06037460100,6037460100.000000000000000,4601,Census Tract 4601,G5020,S,5659645.000000000000000,16289.000000000000000,+34.1920485,-118.1161844,44831.185072748783568,61880992.334390476346016
06,037,463102,06037463102,6037463102.000000000000000,4631.02,Census Tract 4631.02,G5020,S,2502644.000000000000000,11574.000000000000000,+34.1368435,-118.0800613,35247.295848942900193,27416769.896520864218473
06,037,463200,06037463200,6037463200.000000000000000,4632,Census Tract 4632,G5020,S,1628260.000000000000000,0.000000000000000,+34.1403962,-118.0894871,23479.239488019637065,17755437.240454051643610
06,037,463300,06037463300,6037463300.000000000000000,4633,Census Tract 4633,G5020,S,660679.000000000000000,0.000000000000000,+34.1392184,-118.1025170,14181.869069335183667,7204439.951268192380667
06,037,463400,06037463400,6037463400.000000000000000,4634,Census Tract 4634,G5020,S,1928715.000000000000000,3083.000000000000000,+34.1413741,-118.1123757,25758.326414299543103,21065340.097623154520988
06,037,463500,06037463500,6037463500.000000000000000,4635,Census Tract 4635,G5020,S,1681991.000000000000000,0.000000000000000,+34.1384354,-118.1269577,17738.504226793069392,18341518.684629987925291
06,037,463700,06037463700,6037463700.000000000000000,4637,Census Tract 4637,G5020,S,1725311.000000000000000,10596.000000000000000,+34.1381332,-118.1571790,18231.778976383411646,18929306.622287638485432
06,079,012402,06079012402,6079012402.000000000000000,124.02,Census Tract 124.02,G5020,S,15927553.000000000000000,985.000000000000000,+35.0285851,-120.5098870,60999.803190949787677,173132839.400000810623169
06,079,012704,06079012704,6079012704.000000000000000,127.04,Census Tract 127.04,G5020,S,115354390.000000000000000,0.000000000000000,+35.5166970,-120.7549390,206437.154048929922283,1251837743.434015274047852
06,063,000502,06063000502,6063000502.000000000000000,5.02,Census Tract 5.02,G5020,S,777239249.000000000000000,109203533.000000000000000,+40.2383156,-121.1980772,659724.304567078826949,9540603263.757165908813477
06,063,000501,06063000501,6063000501.000000000000000,5.01,Census Tract 5.01,G5020,S,330529208.000000000000000,893757.000000000000000,+40.3853393,-121.3550617,363762.941712316242047,3566882440.505643844604492
06,101,050701,06101050701,6101050701.000000000000000,507.01,Census Tract 507.01,G5020,S,23234248.000000000000000,83152.000000000000000,+39.2838291,-121.6543825,82750.169887244031997,251114584.245683491230011
06,079,012800,06079012800,6079012800.000000000000000,128,Census Tract 128,G5020,S,2771120.000000000000000,0.000000000000000,+35.4689643,-120.6354906,35575.015819019557966,30076978.690641798079014
06,079,011800,06079011800,6079011800.000000000000000,118,Census Tract 118,G5020,S,15011997.000000000000000,0.000000000000000,+35.1288660,-120.5705837,82810.987093999458011,163115570.478378951549530
06,079,012502,06079012502,6079012502.000000000000000,125.02,Census Tract 125.02,G5020,S,4961809.000000000000000,0.000000000000000,+35.4935024,-120.6613833,45527.576711662273738,53849937.786159723997116
06,101,051000,06101051000,6101051000.000000000000000,510,Census Tract 510,G5020,S,215559228.000000000000000,2053852.000000000000000,+39.0342246,-121.6633133,285322.315196373907384,2344166505.577390670776367
06,101,051100,06101051100,6101051100.000000000000000,511,Census Tract 511,G5020,S,341777632.000000000000000,2382122.000000000000000,+38.8548216,-121.5333568,296425.871332228998654,3708054388.826904296875000
06,101,050601,06101050601,6101050601.000000000000000,506.01,Census Tract 506.01,G5020,S,16270462.000000000000000,0.000000000000000,+39.1627685,-121.6796294,62780.027501019867486,175243648.176861822605133
06,101,050102,06101050102,6101050102.000000000000000,501.02,Census Tract 501.02,G5020,S,2066765.000000000000000,0.000000000000000,+39.1465843,-121.6245659,21052.110952805178385,22260775.229153785854578
06,101,050900,06101050900,6101050900.000000000000000,509,Census Tract 509,G5020,S,481901267.000000000000000,8881512.000000000000000,+38.9756160,-121.7595873,542569.183084747754037,5287145819.648528099060059
06,101,050201,06101050201,6101050201.000000000000000,502.01,Census Tract 502.01,G5020,S,1631576.000000000000000,0.000000000000000,+39.1341611,-121.6286380,17705.395627358779166,17573717.405116658657789
06,101,050603,06101050603,6101050603.000000000000000,506.03,Census Tract 506.03,G5020,S,12508133.000000000000000,62076.000000000000000,+39.1765364,-121.6473893,64331.920926156322821,135388288.797815799713135
06,101,050800,06101050800,6101050800.000000000000000,508,Census Tract 508,G5020,S,289598801.000000000000000,527195.000000000000000,+39.2210289,-121.8399669,236714.274544842541218,3124673989.129086971282959
06,073,017031,06073017031,6073017031.000000000000000,170.31,Census Tract 170.31,G5020,S,1058526.000000000000000,0.000000000000000,+33.0281424,-117.0847186,14978.937711319647860,11596797.858811311423779
06,073,017034,06073017034,6073017034.000000000000000,170.34,Census Tract 170.34,G5020,S,2668902.000000000000000,0.000000000000000,+32.9901249,-117.0909022,27339.240235678353201,29244494.586784467101097
06,073,017035,06073017035,6073017035.000000000000000,170.35,Census Tract 170.35,G5020,S,2335762.000000000000000,0.000000000000000,+32.9749586,-117.0988796,24641.321020467144990,25595864.899836417287588
06,073,017036,06073017036,6073017036.000000000000000,170.36,Census Tract 170.36,G5020,S,990808.000000000000000,0.000000000000000,+32.9598083,-117.1225360,14878.041444869126281,10858277.826419666409492
06,073,017037,06073017037,6073017037.000000000000000,170.37,Census Tract 170.37,G5020,S,3170494.000000000000000,0.000000000000000,+32.9493830,-117.1190687,24400.713372168327624,34747095.849260330200195
06,071,001702,06071001702,6071001702.000000000000000,17.02,Census Tract 17.02,G5020,S,2499444.000000000000000,0.000000000000000,+34.0448163,-117.6753207,23313.155314278999867,27265525.389494098722935
06,037,277100,06037277100,6037277100.000000000000000,2771,Census Tract 2771,G5020,S,1234119.000000000000000,0.000000000000000,+33.9652179,-118.3783987,15421.017678169275314,13466796.439893446862698
06,037,277200,06037277200,6037277200.000000000000000,2772,Census Tract 2772,G5020,S,1041838.000000000000000,0.000000000000000,+33.9526286,-118.3822385,15242.995775401823266,11369172.441886929795146
06,059,052525,06059052525,6059052525.000000000000000,525.25,Census Tract 525.25,G5020,S,4503345.000000000000000,0.000000000000000,+33.7166231,-117.7782831,31254.171669255978486,49190496.741134636104107
06,071,003000,06071003000,6071003000.000000000000000,30,Census Tract 30,G5020,S,1293035.000000000000000,0.000000000000000,+34.0993753,-117.4357865,15945.018299203846254,14102229.632746955379844
06,037,401800,06037401800,6037401800.000000000000000,4018,Census Tract 4018,G5020,S,6016700.000000000000000,12321.000000000000000,+34.1154719,-117.7165289,35474.528676311136223,65750361.135397709906101
06,037,401901,06037401901,6037401901.000000000000000,4019.01,Census Tract 4019.01,G5020,S,1722818.000000000000000,0.000000000000000,+34.1007144,-117.7086731,18668.591719825584732,18789453.719212803989649
06,037,401902,06037401902,6037401902.000000000000000,4019.02,Census Tract 4019.02,G5020,S,2656563.000000000000000,3536.000000000000000,+34.1011641,-117.7249135,24950.579971958541137,29011684.960521105676889
06,037,403405,06037403405,6037403405.000000000000000,4034.05,Census Tract 4034.05,G5020,S,3498211.000000000000000,0.000000000000000,+34.0509012,-117.8420549,35126.943951174202084,38159862.116014793515205
06,037,403406,06037403406,6037403406.000000000000000,4034.06,Census Tract 4034.06,G5020,S,1261306.000000000000000,0.000000000000000,+34.0450793,-117.8556711,15967.124791123358591,13759119.515542017295957
06,071,004604,06071004604,6071004604.000000000000000,46.04,Census Tract 46.04,G5020,S,2444359.000000000000000,0.000000000000000,+34.1420327,-117.3080838,26493.128879015013808,26654372.259471841156483
06,071,010804,06071010804,6071010804.000000000000000,108.04,Census Tract 108.04,G5020,S,6569343.000000000000000,388260.000000000000000,+34.2536638,-117.2792820,52974.867694549102453,75836930.550480365753174
06,071,009108,06071009108,6071009108.000000000000000,91.08,Census Tract 91.08,G5020,S,69620917.000000000000000,0.000000000000000,+34.4739103,-117.5382961,111524.864999298617477,758224121.524443984031677
06,071,012001,06071012001,6071012001.000000000000000,120.01,Census Tract 120.01,G5020,S,13838840.000000000000000,0.000000000000000,+34.8693337,-117.0176388,67609.046934138896177,150501411.662821114063263
06,071,010026,06071010026,6071010026.000000000000000,100.26,Census Tract 100.26,G5020,S,10350071.000000000000000,0.000000000000000,+34.4854486,-117.2949105,43248.218063655425794,112715212.935515314340591
06,071,010417,06071010417,6071010417.000000000000000,104.17,Census Tract 104.17,G5020,S,52197146.000000000000000,0.000000000000000,+34.0582671,-116.5601965,127463.163812486265670,569369254.578269720077515
06,037,430302,06037430302,6037430302.000000000000000,4303.02,Census Tract 4303.02,G5020,S,1937348.000000000000000,1671.000000000000000,+34.1531820,-118.0038011,23689.292214513305225,21142949.016533114016056
