FID_TractsCensusDataJoined_2020to2022_V2_Projected,GEOID,GEOID_Dub,OBJECTID_1,GEO_ID,TtlPop_Hsp_2020,TtlPop_Hsp_2021,TtlPop_Hsp_2022,WHTE_2020,WHTE_2021,WHTE_2022,TtlPop_SxAge_2020,TtlPop_SxAge_2021,TtlPop_SxAge_2022,AGE_2020,AGE_2021,AGE_2022,Area_Tract_SqMiles,FID_DMABoundaries_CA,OBJECTID_12,ID,NAME,STATE_NAME,ST_ABBREV,esri_dma_P,TOTPOP_CY,Shape_Length,Shape_Area,Area_Intscs_SqMiles,Area_Wght
5605,06085506203,6085506203.000000000000000,7112,6085506203,6416,6101,6127,1045,1113,981,6416,6101,6127,3460,3209,3033,0.425893191351479,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17214.088550602496980,11914549.354497188702226,0.425893191351479,1.000000000000000
5606,06085506204,6085506204.000000000000000,7113,6085506204,5275,5424,5546,1261,1168,1191,5275,5424,5546,1990,2027,2115,0.693482793521797,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,19414.576926668367378,19400771.405060645192862,0.693482793521797,1.000000000000000
5607,06085506301,6085506301.000000000000000,7114,6085506301,5342,5184,5101,1980,1993,1906,5342,5184,5101,2383,2355,2401,0.578591148211324,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18124.770216092681949,16186375.407039212062955,0.578591148211324,1.000000000000000
5640,06001451102,6001451102.000000000000000,341,6001451102,4071,3973,3950,3172,2991,2904,4071,3973,3950,1485,1401,1343,1.843729771838487,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,37836.031979147184757,51545371.060116209089756,1.843729771838487,1.000000000000000
5644,06085507903,6085507903.000000000000000,7155,6085507903,5684,5424,5262,889,898,822,5684,5424,5262,2064,1951,1875,0.580273824364979,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17757.304548849653656,16234026.235508836805820,0.580273824364979,1.000000000000000
5645,06085508401,6085508401.000000000000000,7170,6085508401,7695,8022,8085,3142,2856,2603,7695,8022,8085,3620,3787,3766,0.961316860977062,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,22102.108213622432231,26890929.758378725498915,0.961316860977062,1.000000000000000
5646,06085508404,6085508404.000000000000000,7172,6085508404,6352,6444,6553,2627,2678,2424,6352,6444,6553,3021,2911,3184,0.719874962834404,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18078.262062260357197,20136987.982298441231251,0.719874962834404,1.000000000000000
5648,06001441503,6001441503.000000000000000,271,6001441503,7469,7662,7416,716,702,538,7469,7662,7416,3599,3578,3366,32.707747868257329,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,322619.804175792844035,763349676.974272370338440,27.296657143896425,0.834562417866369
5664,06085508503,6085508503.000000000000000,7173,6085508503,6235,6517,6212,1456,1444,1181,6235,6517,6212,2940,3084,2978,0.566950730816171,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18882.404286572436831,15859492.660237006843090,0.566950730816171,1.000000000000000
5673,06085507904,6085507904.000000000000000,7156,6085507904,3221,3018,3061,756,680,616,3221,3018,3061,1201,1088,1112,0.493584789222044,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,16697.459573096661188,13808791.615185152739286,0.493584789222044,1.000000000000000
5680,06085504412,6085504412.000000000000000,7063,6085504412,4956,5153,5044,422,502,390,4956,5153,5044,2404,2499,2398,0.374638185931181,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13573.999073177015816,10478120.210368337109685,0.374638185931181,1.000000000000000
5681,06085504413,6085504413.000000000000000,7064,6085504413,1969,2099,2048,316,282,172,1969,2099,2048,682,734,699,0.244304494950104,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,12180.859986504634435,6832893.343081522732973,0.244304494950104,1.000000000000000
5682,06085504414,6085504414.000000000000000,7065,6085504414,4547,5113,5296,539,497,577,4547,5113,5296,1862,1949,2116,0.677193234813666,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17843.479659043561696,18940136.225708145648241,0.677193234813666,1.000000000000000
5683,06085504415,6085504415.000000000000000,7066,6085504415,4922,5026,4690,734,702,698,4922,5026,4690,2051,2027,1759,0.465972802496988,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17319.500838903397380,13032977.660077203065157,0.465972802496988,1.000000000000000
5684,06085504416,6085504416.000000000000000,7067,6085504416,3827,3974,3927,780,793,847,3827,3974,3927,1794,1804,1858,0.433407179394777,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15444.661376914877110,12122267.434861050918698,0.433407179394777,1.000000000000000
5703,06085504418,6085504418.000000000000000,7069,6085504418,3817,4318,4118,380,322,264,3817,4318,4118,1809,1929,1830,0.399539209201602,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13683.427098944164754,11174735.269007241353393,0.399539209201602,1.000000000000000
5704,06085504421,6085504421.000000000000000,7071,6085504421,5707,5682,5631,523,529,694,5707,5682,5631,2480,2514,2381,0.616093061388748,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,19694.984200054259418,17230870.729368083178997,0.616093061388748,1.000000000000000
5715,06085507905,6085507905.000000000000000,7157,6085507905,5339,5209,5181,899,911,1017,5339,5209,5181,2350,2140,2136,0.563786426974905,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17962.795477625011699,15772767.233914863318205,0.563786426974905,1.000000000000000
5727,06085504422,6085504422.000000000000000,7072,6085504422,3259,3281,3316,195,266,222,3259,3281,3316,1146,1184,1238,0.335188365139512,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13801.801725634262766,9374402.710255680605769,0.335188365139512,1.000000000000000
5731,06085506304,6085506304.000000000000000,7116,6085506304,6240,6089,6164,1168,1442,1446,6240,6089,6164,3348,3114,3144,0.416616904453291,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13617.343517488525322,11655244.875318912789226,0.416616904453291,1.000000000000000
5732,06085506305,6085506305.000000000000000,7117,6085506305,6599,6050,5638,1814,1859,1566,6599,6050,5638,3267,2931,2561,0.421933451622337,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,14893.089974902624817,11804170.818835113197565,0.421933451622337,1.000000000000000
5733,06085506401,6085506401.000000000000000,7118,6085506401,4781,4992,4710,1962,1961,1754,4781,4992,4710,2313,2316,1926,0.519073749565690,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15786.721031800381752,14521445.983798859640956,0.519073749565690,1.000000000000000
5755,06085506402,6085506402.000000000000000,7119,6085506402,5714,5805,5398,2402,2424,2325,5714,5805,5398,2419,2389,2059,0.556509537111016,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17187.171138028988935,15569215.975706711411476,0.556509537111016,1.000000000000000
5756,06085506503,6085506503.000000000000000,7122,6085506503,6066,6149,6182,2596,2850,3141,6066,6149,6182,2300,2339,2518,0.690921896185005,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,19342.323421081404376,19330254.914431329816580,0.690921896185005,1.000000000000000
