,GEO_ID,E_Total_population_SX_AGE_2020,E_HSPNC_Total_population_2020,E_NOTHSPNC_White_alone_2020,P_NOTHSPNC_White_alone_2020,E_Under35_SX_AGE_2020,E_Total_population_SX_AGE_2021,E_HSPNC_Total_population_2021,E_NOTHSPNC_White_alone_2021,P_NOTHSPNC_White_alone_2021,E_Under35_SX_AGE_2021,E_Total_population_SX_AGE_2022,E_HSPNC_Total_population_2022,E_NOTHSPNC_White_alone_2022,P_NOTHSPNC_White_alone_2022,E_Under35_SX_AGE_2022
7878,6085502909,5170,100,1316,25.5,1695.9,4896,39,1407,28.7,1471.3,4918,4918,4918,4918,1530.2
7879,6085502910,3835,219,776,20.2,1066.9,3999,144,1215,30.4,1260,3960,3960,3960,3960,1291.7
7880,6085503001,4297,135,261,6.1,1298.9,4369,160,371,8.5,1345.2,4455,4455,4455,4455,1429.8
7881,6085503002,3747,236,682,18.2,1238.1,3850,215,817,21.2,1285,3814,3814,3814,3814,1257
7882,6085503003,5259,35,547,10.4,1503.5,4915,25,645,13.1,1490.9,5050,5050,5050,5050,1582.1
7883,6085503105,2466,10,702,28.5,744.8,2248,0,633,28.2,688,2139,2139,2139,2139,615.3
7884,6085503110,4160,70,2725,65.5,1682.7,4184,63,2613,62.5,1871.5,4067,4067,4067,4067,1849.1
7885,6085503111,5979,53,2902,48.5,2112.5,5620,233,2384,42.4,1879,5243,5243,5243,5243,1603.7
7886,6085503112,3783,354,1765,46.7,1293.9,4077,288,2183,53.5,1547.4,4062,4062,4062,4062,1543.9
7887,6085503113,4897,152,3531,72.1,2064,4910,118,3540,72.1,1986.1,4746,4746,4746,4746,1735.1
7888,6085503116,6831,503,1519,22.2,2003.6,6687,556,1561,23.3,1939.5,6469,6469,6469,6469,1862.1
7889,6085503117,2972,49,1429,48.1,1160.5,3088,26,1696,54.9,1269.6,2823,2823,2823,2823,1144.5
7890,6085503118,4551,138,1431,31.4,1639.9,4727,109,1847,39.1,1680.5,4413,4413,4413,4413,1405.2
7891,6085503121,4771,181,2577,54,1621.1,5196,341,2933,56.4,1823.9,5056,5056,5056,5056,1672
7892,6085503122,3588,246,1079,30.1,1420.2,3547,178,1198,33.8,1306.3,3451,3451,3451,3451,1258.1
7893,6085503123,3834,278,1525,39.8,1074.4,3744,342,1613,43.1,1065.8,3777,3777,3777,3777,1181.2
7894,6085503124,5577,910,1121,20.1,2137.9,5884,770,1542,26.2,2454.8,5747,5747,5747,5747,2119.3
7895,6085503125,3435,61,311,9.1,886.4,3566,64,298,8.4,992.7,3663,3663,3663,3663,1093.8
7896,6085503126,3421,74,1105,32.3,1110.3,3778,151,1008,26.7,1293.7,3770,3770,3770,3770,1380.3
7897,6085503127,4012,58,673,16.8,914.4,4302,304,529,12.3,906.4,4723,4723,4723,4723,1061.6
7898,6085503207,3872,199,473,12.2,1252.8,3720,212,363,9.8,1201.7,3589,3589,3589,3589,1110.3
7899,6085503208,3858,32,2232,57.9,1649.2,3398,20,1762,51.9,1354.5,3182,3182,3182,3182,1212.6
7900,6085503210,4546,134,1847,40.6,1577.8,4520,252,2026,44.8,1549.2,4435,4435,4435,4435,1539.3
7901,6085503211,4473,183,570,12.7,1288.8,4484,314,982,21.9,1158.8,4160,4160,4160,4160,1020.3
7902,6085503212,4596,268,1067,23.2,1369.3,4440,196,951,21.4,1340.7,4176,4176,4176,4176,1142.6
7903,6085503213,5351,56,1353,25.3,1820.9,5197,62,1373,26.4,1843.8,5140,5140,5140,5140,1915.5
7904,6085503217,4196,102,2741,65.3,1713.8,4377,87,3119,71.3,1904.4,4412,4412,4412,4412,2003.8
7905,6085503218,5002,73,2863,57.2,2180.1,4706,64,2777,59,1945.8,4519,4519,4519,4519,1872.8
7906,6085503219,2989,162,1691,56.6,1212.9,2871,159,1526,53.2,1129.8,2648,2648,2648,2648,1058.4
7907,6085503220,4543,275,2731,60.1,1476,4848,211,2887,59.6,1426.4,5092,5092,5092,5092,1711.5
7908,6085503221,2523,0,319,12.6,702.7,2395,0,340,14.2,640.6,2338,2338,2338,2338,640.4
7909,6085503222,6121,129,3531,57.7,2733.8,6029,47,3411,56.6,2579.6,6103,6103,6103,6103,2568.7
7910,6085503304,7373,358,2018,27.4,2325.9,7084,202,2538,35.8,2210.2,6804,6804,6804,6804,2014
7911,6085503305,5578,78,1792,32.1,1772.8,5843,75,1990,34.1,2038.2,5854,5854,5854,5854,2212.8
7912,6085503306,4100,71,1939,47.3,1555.8,4120,19,1772,43,1475.7,4047,4047,4047,4047,1398.2
7913,6085503312,3926,403,1237,31.5,1212,4021,472,1361,33.8,1267.8,3540,3540,3540,3540,1072.6
7914,6085503313,4421,74,655,14.8,1467.1,4500,47,602,13.4,1401.1,4729,4729,4729,4729,1721.2
7915,6085503315,9243,113,3292,35.6,3096.5,8857,175,2786,31.5,2964.3,8473,8473,8473,8473,2864.7
7916,6085503321,4732,86,373,7.9,1339.7,4387,64,366,8.3,1241.3,4301,4301,4301,4301,1009.7
7917,6085503322,4990,255,1504,30.1,1693.2,4752,240,1293,27.2,1631.3,4635,4635,4635,4635,1500.7
7918,6085503323,4051,103,1257,31,1172.6,3855,163,1017,26.4,1279.8,3750,3750,3750,3750,1262.3
7919,6085503324,3583,179,464,13,1258.7,3556,133,512,14.4,1281.6,3420,3420,3420,3420,1112.6
7920,6085503325,4625,176,930,20.1,1432.1,4409,194,706,16,1408.6,4391,4391,4391,4391,1331
7921,6085503326,7743,10,472,6.1,2895.6,7474,9,481,6.4,2823.7,7172,7172,7172,7172,2611.6
7922,6085503327,4849,432,1198,24.7,1568.2,4525,286,1119,24.7,1504.8,4522,4522,4522,4522,1450.7
7923,6085503329,3855,122,327,8.5,1579.7,3724,66,236,6.3,1462.3,3579,3579,3579,3579,1326.2
7924,6085503330,7163,384,278,3.9,2682.2,7418,388,294,4,2943.1,7156,7156,7156,7156,2605.2
7925,6085503331,3748,48,543,14.5,800.7,3652,41,430,11.8,785.5,3725,3725,3725,3725,802.9
7926,6085503332,6528,130,617,9.5,1293.3,6033,9,430,7.1,1107.8,5993,5993,5993,5993,1022.7
7927,6085503333,4717,426,954,20.2,1271.8,4781,341,1088,22.8,1330.8,4608,4608,4608,4608,1341.5
7928,6085503336,3444,134,849,24.7,1161.8,3193,90,636,19.9,1040.1,3081,3081,3081,3081,998.4
7929,6085503337,4186,357,389,9.3,1174.9,4231,350,518,12.2,1291.2,4330,4330,4330,4330,1321
7930,6085503338,4381,79,90,2.1,1679.7,4385,51,144,3.3,1623.2,4092,4092,4092,4092,1462.3
7931,6085503339,4011,74,366,9.1,1428.8,3880,0,432,11.1,1496.9,3934,3934,3934,3934,1410.5
7932,6085503401,4741,89,3422,72.2,1907,4308,93,3312,76.9,1573.7,4329,4329,4329,4329,1513.5
7933,6085503402,5114,149,3155,61.7,2185.4,4918,140,2816,57.3,2126.1,4597,4597,4597,4597,2191.3
7934,6085503504,6603,357,4388,66.5,2802.6,6006,291,3847,64.1,2239.6,5601,5601,5601,5601,2011.5
7935,6085503506,7011,163,4094,58.4,2707.2,6982,325,4035,57.8,2728.2,6910,6910,6910,6910,2772.7
7936,6085503507,2558,5,1573,61.5,958.8,2382,5,1424,59.8,873.2,2332,2332,2332,2332,893.4
7937,6085503508,5896,378,3791,64.3,2156.2,5859,152,3860,65.9,2023.7,5982,5982,5982,5982,2040.5
7938,6085503509,4763,77,2896,60.8,1748.3,4611,108,2700,58.6,1753.6,4396,4396,4396,4396,1600.2
7939,6085503510,5345,80,3375,63.1,2181.5,5045,46,3272,64.9,2030.4,4565,4565,4565,4565,1812.7
7940,6085503511,3522,42,1531,43.5,1028.6,3625,117,1446,39.9,1180.6,3499,3499,3499,3499,1159
7941,6085503601,3451,75,1699,49.2,1380,3671,134,1930,52.6,1492.1,3582,3582,3582,3582,1467.1
7942,6085503602,5444,130,3498,64.3,2264.1,5465,110,3493,63.9,2260.8,5255,5255,5255,5255,2046.8
7943,6085503703,4393,199,2907,66.2,1686.8,4102,52,2836,69.1,1576.3,3888,3888,3888,3888,1465.6
7944,6085503707,5543,262,2495,45,1893.5,5174,265,2394,46.3,1663.1,5264,5264,5264,5264,1667.5
7945,6085503708,3024,49,355,11.7,751.7,2800,25,367,13.1,733.4,2662,2662,2662,2662,763.9
7946,6085503709,6179,41,1667,27,2017.2,6348,251,1512,23.8,1981.7,6178,6178,6178,6178,1797.6
7947,6085503710,3455,56,1777,51.4,1246.4,3457,46,1987,57.5,1216.9,3334,3334,3334,3334,1239.7
7948,6085503711,5344,90,4093,76.6,2610,5243,204,3254,62.1,2434.3,4780,4780,4780,4780,2229
7949,6085503712,4745,32,1837,38.7,1527.9,4472,27,1627,36.4,1580.4,4340,4340,4340,4340,1481.1
7950,6085503713,3352,108,1729,51.6,1273.3,3315,188,1889,57,1362.6,3331,3331,3331,3331,1333
7951,6085503802,8141,139,3593,44.1,2400.2,8061,127,3334,41.4,2467.9,7937,7937,7937,7937,2652.2
7952,6085503803,5174,112,837,16.2,1807.8,5053,140,879,17.4,1778.3,4988,4988,4988,4988,1696.1
7953,6085503804,5209,86,993,19.1,1538.7,5421,161,1658,30.6,1695,5372,5372,5372,5372,1620.2
7954,6085503902,6088,90,3839,63.1,2389.1,6385,78,3991,62.5,2481.2,6393,6393,6393,6393,2469.4
7955,6085503903,3390,42,1240,36.6,1065.9,3386,32,1139,33.6,1020.4,3083,3083,3083,3083,943
7956,6085504001,5307,108,3470,65.4,1742.5,5396,101,3605,66.8,1740.4,5085,5085,5085,5085,1548.7
7957,6085504002,7203,153,3970,55.1,2415.5,6609,158,3246,49.1,2211.2,6385,6385,6385,6385,2278.2
7958,6085504101,4814,133,3101,64.4,1655.1,4626,96,2744,59.3,1481.9,4490,4490,4490,4490,1276
7959,6085504102,5751,188,3034,52.8,2110.7,5635,47,2900,51.5,1991.6,5730,5730,5730,5730,2068.8
7960,6085504201,5534,381,1486,26.9,1812.9,5513,356,1385,25.1,1541.3,5936,5936,5936,5936,1626
7961,6085504202,4040,89,883,21.9,968.5,4160,161,1029,24.7,939.9,4184,4184,4184,4184,1005.5
7962,6085504307,5840,99,946,16.2,1711.7,5864,69,1039,17.7,1790.3,5740,5740,5740,5740,1821
7963,6085504308,4637,83,900,19.4,1286.4,4577,129,737,16.1,1279.5,4895,4895,4895,4895,1330.3
7964,6085504311,7547,5,341,4.5,2146.6,7705,67,304,3.9,2079.8,8064,8064,8064,8064,2331.2
7965,6085504314,4978,162,561,11.3,1579,4767,164,435,9.1,1422.5,4745,4745,4745,4745,1360.5
7966,6085504315,7097,36,908,12.8,1989.2,6841,69,934,13.7,1880.5,6719,6719,6719,6719,2037.5
7967,6085504316,5513,83,912,16.5,1702.9,5387,44,884,16.4,1522.1,5410,5410,5410,5410,1527.2
7968,6085504317,4100,11,301,7.3,969.8,3849,9,426,11.1,976.2,3763,3763,3763,3763,1006.4
7969,6085504318,6840,156,2204,32.2,2602.5,6782,168,1609,23.7,2577.2,7213,7213,7213,7213,2769.1
7970,6085504319,6799,273,913,13.4,2016.1,6755,296,1060,15.7,1877,6720,6720,6720,6720,1810.9
7971,6085504320,3002,6,166,5.5,816.1,3038,29,218,7.2,852.1,3000,3000,3000,3000,825.2
7972,6085504321,5766,90,736,12.8,1712.5,5511,77,906,16.4,1491.2,5412,5412,5412,5412,1593.1
7973,6085504322,6058,413,314,5.2,1582.1,6192,598,165,2.7,1614.3,6103,6103,6103,6103,1722.9
7974,6085504323,6191,63,490,7.9,1736.9,6081,53,474,7.8,1587.2,5733,5733,5733,5733,1648.9
7975,6085504410,4593,281,847,18.4,1388.5,4286,165,857,20,1051.8,4124,4124,4124,4124,986.9
7976,6085504411,6097,84,642,10.5,1908.8,6006,128,661,11,1910.3,5901,5901,5901,5901,1900.8
7977,6085504412,4956,44,617,12.4,1591,5153,44,618,12,1641.1,5044,5044,5044,5044,1610
7978,6085504413,1969,67,76,3.9,598.6,2099,41,99,4.7,634.5,2048,2048,2048,2048,612.2
7979,6085504414,4547,28,102,2.2,1382,5113,106,172,3.4,1538.7,5296,5296,5296,5296,1723
7980,6085504415,4922,410,153,3.1,1563.9,5026,396,205,4.1,1602,4690,4690,4690,4690,1320.9
7981,6085504416,3827,348,300,7.8,1340.5,3974,210,183,4.6,1399.7,3927,3927,3927,3927,1450.3
7982,6085504418,3817,179,702,18.4,1178.7,4318,181,1327,30.7,1197.2,4118,4118,4118,4118,1273.1
7983,6085504421,5707,547,353,6.2,1948.6,5682,585,370,6.5,1978.1,5631,5631,5631,5631,1831.9
7984,6085504422,3259,97,642,19.7,1000,3281,109,499,15.2,1045.1,3316,3316,3316,3316,1106.1
7985,6085504423,2149,142,345,16.1,717.2,2173,126,260,12,784.9,2101,2101,2101,2101,737.2
7986,6085504424,4972,206,448,9,1415.1,5448,261,624,11.5,1643.6,5269,5269,5269,5269,1502.5
7987,6085504505,9319,123,931,10,2271.7,10522,358,973,9.2,2621.8,10682,10682,10682,10682,2645.9
7988,6085504506,7047,172,958,13.6,2760.3,7144,109,704,9.9,2710.8,6609,6609,6609,6609,2117.9
7989,6085504507,5871,160,1037,17.7,1929.5,6075,168,1280,21.1,2019.2,6238,6238,6238,6238,2057
7990,6085504508,4185,482,1213,29,1229.8,4181,439,1233,29.5,1044.9,4302,4302,4302,4302,1056.7
7991,6085504509,4094,133,0,0,1158.5,4461,196,43,1,1126.9,4740,4740,4740,4740,1127.7
7992,6085504510,3769,7,318,8.4,1067.5,4000,62,298,7.5,1156.7,4325,4325,4325,4325,1302.9
7993,6085504601,1065,30,282,26.5,392.3,1269,30,405,31.9,419.7,1255,1255,1255,1255,410.6
7994,6085504602,2257,77,1341,59.4,856.7,2325,67,1489,64,903.5,1920,1920,1920,1920,703
7995,6085504700,518,27,54,10.4,400.8,587,53,49,8.3,412,667,667,667,667,427.3
7996,6085504802,5165,98,1317,25.5,1351.8,5185,71,1085,20.9,1439.2,4933,4933,4933,4933,1370.5
7997,6085504805,7249,219,1032,14.2,1584.9,7464,90,1112,14.9,1624.2,7442,7442,7442,7442,1682.9
7998,6085504806,2972,162,560,18.8,863.2,3056,112,710,23.2,914.5,2980,2980,2980,2980,794.9
7999,6085504807,5640,47,225,4,1193.4,5644,81,328,5.8,1162.7,5841,5841,5841,5841,1094.6
8000,6085504808,2023,164,950,47,800.1,2143,176,917,42.8,782.1,2251,2251,2251,2251,904.3
8001,6085504902,4709,0,319,6.8,1470.4,4766,49,231,4.8,1498.7,4616,4616,4616,4616,1472.5
8002,6085504903,4735,137,431,9.1,1198.2,4518,0,537,11.9,1093.6,4970,4970,4970,4970,1207.4
8003,6085505006,12242,277,275,2.2,2689,12008,89,265,2.2,2734.5,11716,11716,11716,11716,2636.6
8004,6085505007,4397,364,824,18.7,1616.3,4449,276,981,22,1626.2,4285,4285,4285,4285,1467.8
8005,6085505010,4400,545,442,10,1269.2,4538,516,363,8,1315.3,4473,4473,4473,4473,1309.2
8006,6085505011,5436,433,432,7.9,1674.6,5505,570,406,7.4,1718.2,4875,4875,4875,4875,1317.9
8007,6085505012,2547,138,39,1.5,536.9,2913,182,57,2,663.9,2879,2879,2879,2879,650.9
8008,6085505013,5602,244,184,3.3,1443.2,5857,146,438,7.5,1386.1,5965,5965,5965,5965,1202.4
8009,6085505014,5940,297,947,15.9,1571.4,6539,256,1235,18.9,1864.8,6023,6023,6023,6023,1409.3
8010,6085505015,5149,140,361,7,1391.4,4954,175,390,7.9,1326.2,5229,5229,5229,5229,1525.8
8011,6085505100,4093,209,1097,26.8,1009.8,4272,229,1177,27.6,1088.1,4389,4389,4389,4389,1117.1
8012,6085505202,6998,291,1704,24.3,2006.4,7226,324,1479,20.5,1915.7,7912,7912,7912,7912,2162
8013,6085505203,5909,193,904,15.3,3902.1,5559,269,774,13.9,3667.1,5476,5476,5476,5476,3595.8
8014,6085505301,4548,189,713,15.7,1181.7,4865,148,753,15.5,1187.1,5018,5018,5018,5018,1121.4
8015,6085505302,4345,223,466,10.7,1431.3,4737,181,574,12.1,1558,4828,4828,4828,4828,1587.7
8016,6085505303,6414,313,1122,17.5,2192.6,6398,497,1214,19,2138.6,5986,5986,5986,5986,1941
8017,6085505304,3559,90,500,14,833.9,3469,17,502,14.5,805.8,3598,3598,3598,3598,820.5
8018,6085505305,5831,28,513,8.8,1635,6071,0,504,8.3,1747.4,5626,5626,5626,5626,1387.3
8019,6085505401,6799,248,562,8.3,1926.9,6501,238,264,4.1,1570.9,6630,6630,6630,6630,1649.5
8020,6085505402,2992,9,345,11.5,834.9,3031,18,309,10.2,812.9,3058,3058,3058,3058,790.4
8021,6085505403,8775,153,839,9.6,2392.4,8596,145,436,5.1,2417.1,8563,8563,8563,8563,2437.1
8022,6085505500,4392,315,557,12.7,1495.8,4469,109,674,15.1,1436.8,4661,4661,4661,4661,1594.3
8023,6085505600,4623,242,552,11.9,2543.1,4577,209,573,12.5,2472.8,4594,4594,4594,4594,2419.7
8024,6085505700,6389,248,989,15.5,2359.5,5932,213,1066,18,2221.9,5853,5853,5853,5853,2207.4
8025,6085505800,4457,67,990,22.2,1289.5,4306,61,940,21.8,1213.6,4242,4242,4242,4242,1156.1
8026,6085505901,3668,114,57,1.6,818,3962,103,160,4,980,4153,4153,4153,4153,1109.6
8027,6085505902,3789,80,561,14.8,908.3,3874,44,717,18.5,1078.4,3950,3950,3950,3950,1149.2
8028,6085506000,4815,99,649,13.5,1337.3,4780,10,830,17.4,1344.2,4993,4993,4993,4993,1288.7
8029,6085506101,4175,87,281,6.7,1080.2,4614,127,370,8,1272.2,4845,4845,4845,4845,1432.6
8030,6085506102,4295,21,298,6.9,1136.6,4616,69,342,7.4,1180.5,4384,4384,4384,4384,1116.7
8031,6085506103,5255,97,107,2,1666.3,5350,110,242,4.5,1768.8,5218,5218,5218,5218,1680.4
8032,6085506202,8586,431,169,2,2568.5,8026,456,313,3.9,2316.3,8409,8409,8409,8409,2450
8033,6085506203,6416,169,508,7.9,2175.7,6101,0,428,7,1992.3,6127,6127,6127,6127,1890.3
8034,6085506204,5275,249,126,2.4,1648.1,5424,215,49,0.9,1736.1,5546,5546,5546,5546,1798.9
8035,6085506301,5342,366,799,15,1156.7,5184,410,769,14.8,1095.4,5101,5101,5101,5101,1155.9
8036,6085506302,6349,279,678,10.7,1715.2,5503,414,492,8.9,1510.6,6180,6180,6180,6180,1671.5
8037,6085506304,6240,102,1411,22.6,2153.5,6089,301,1072,17.6,2085.6,6164,6164,6164,6164,2107.6
8038,6085506305,6599,1270,1832,27.8,2137.6,6050,769,1337,22.1,1913.7,5638,5638,5638,5638,1824.2
8039,6085506401,4781,538,1011,21.1,1183.5,4992,432,1238,24.8,1225.7,4710,4710,4710,4710,1056.8
8040,6085506402,5714,345,1601,28,1621.9,5805,405,1754,30.2,1667.3,5398,5398,5398,5398,1438.5
8041,6085506502,4199,481,819,19.5,1250.8,4555,566,905,19.9,1402.8,4893,4893,4893,4893,1473.4
8042,6085506503,6066,200,1078,17.8,1391.3,6149,308,1052,17.1,1373.4,6182,6182,6182,6182,1564
8043,6085506504,2856,282,927,32.5,1257.5,2734,286,1061,38.8,1167.4,2832,2832,2832,2832,1314.3
8044,6085506505,4894,228,1627,33.2,1816.8,4648,445,1633,35.1,1753.8,4333,4333,4333,4333,1603
8045,6085506601,4122,132,687,16.7,1329.8,3921,113,653,16.7,1207.6,3887,3887,3887,3887,1170.9
8046,6085506603,4277,323,357,8.3,1350.2,4087,262,233,5.7,1224.3,4252,4252,4252,4252,1343.2
8047,6085506604,7343,4,166,2.3,2334.3,7498,1,239,3.2,2436.7,7362,7362,7362,7362,2392.1
8048,6085506605,4558,505,576,12.6,1035,4347,374,417,9.6,1002.4,4397,4397,4397,4397,981.8
8049,6085506606,5004,108,910,18.2,1719.9,5157,68,1189,23.1,1753.7,5137,5137,5137,5137,1748.3
8050,6085506701,4177,0,367,8.8,1262.2,4362,24,296,6.8,1322.9,4268,4268,4268,4268,1336.9
8051,6085506702,6185,229,1343,21.7,2151.2,5845,155,956,16.4,1880.4,5799,5799,5799,5799,2161.3
8052,6085506703,3480,105,233,6.7,1104.2,3682,94,195,5.3,1173.4,3622,3622,3622,3622,1127.1
8053,6085506801,5656,78,345,6.1,1602.2,5977,84,369,6.2,1808.5,6111,6111,6111,6111,1939.7
8054,6085506802,5897,74,500,8.5,1958.2,5959,84,527,8.8,1967.9,5885,5885,5885,5885,1902.1
8055,6085506803,7146,305,698,9.8,2269.2,7033,354,674,9.6,2349.9,7090,7090,7090,7090,2412.6
8056,6085506804,4459,26,52,1.2,1548.5,4629,67,167,3.6,1541.4,4602,4602,4602,4602,1607
8057,6085506900,7720,206,349,4.5,2365,8013,175,346,4.3,2550.3,8174,8174,8174,8174,2750.2
8058,6085507002,3429,50,105,3.1,1053.1,3559,39,95,2.7,1107.1,3415,3415,3415,3415,1003.5
8059,6085507003,3088,45,28,0.9,827.7,2969,2,23,0.8,858.5,3074,3074,3074,3074,866.2
8060,6085507004,3459,0,53,1.5,834.2,3639,0,17,0.5,837.5,3926,3926,3926,3926,967.2
8061,6085507100,3159,17,223,7.1,1014.3,3347,19,244,7.3,1127.7,3029,3029,3029,3029,927.8
8062,6085507203,3062,16,444,14.5,1127.6,3391,15,399,11.8,1203.8,3192,3192,3192,3192,1067
8063,6085507205,4651,40,132,2.8,1249,4797,30,257,5.4,1406.7,4652,4652,4652,4652,1409.4
8064,6085507206,2586,9,22,0.9,805.6,2628,25,41,1.6,827.2,2594,2594,2594,2594,821.4
8065,6085507301,6883,14,141,2,1767.8,6718,33,95,1.4,1871.2,6820,6820,6820,6820,1989
8066,6085507302,2846,12,55,1.9,798.3,2556,87,34,1.3,656.4,2640,2640,2640,2640,694.1
8067,6085507401,5869,4,102,1.7,1638,5886,12,88,1.5,1627.2,5907,5907,5907,5907,1580.8
8068,6085507402,3996,14,33,0.8,1111.5,4150,32,104,2.5,1081.5,3980,3980,3980,3980,1003.8
8069,6085507500,5856,56,57,1,1514.1,5979,66,127,2.1,1692,5747,5747,5747,5747,1548.9
8070,6085507600,5888,18,139,2.4,1464.6,6079,0,104,1.7,1592.7,6018,6018,6018,6018,1570
8071,6085507701,3296,82,22,0.7,1012.2,3535,103,107,3,1040.2,3435,3435,3435,3435,1011.1
8072,6085507702,6993,0,0,0,2335.6,6873,0,26,0.4,2204,6618,6618,6618,6618,2141.5
8073,6085507704,3352,0,41,1.2,1249.8,3533,1,37,1,1271,3344,3344,3344,3344,1145.2
8074,6085507705,4270,16,139,3.3,1309.3,4229,11,139,3.3,1258.3,4092,4092,4092,4092,1273.7
8075,6085507805,5005,19,173,3.5,1943,5169,60,177,3.4,2009.1,5220,5220,5220,5220,1972.9
8076,6085507806,6012,0,119,2,2266.8,6038,36,58,1,2217.4,5971,5971,5971,5971,2173.7
8077,6085507807,3557,44,143,4,1476.3,3462,0,56,1.6,1290.7,3432,3432,3432,3432,1272.7
8078,6085507808,5680,12,53,0.9,2084.3,5812,47,109,1.9,2148.7,5811,5811,5811,5811,2174.2
8079,6085507903,5684,40,62,1.1,1660.3,5424,32,96,1.8,1635.7,5262,5262,5262,5262,1679.2
8080,6085507904,3221,0,49,1.5,1169.8,3018,80,37,1.2,1029.1,3061,3061,3061,3061,1000.1
8081,6085507905,5339,368,24,0.4,1845.4,5209,218,29,0.6,1658.7,5181,5181,5181,5181,1754.8
8082,6085507906,4386,81,47,1.1,1402.3,4410,85,48,1.1,1417.3,4481,4481,4481,4481,1473.1
8083,6085508003,2521,121,67,2.7,896.3,2492,90,61,2.4,970.4,2353,2353,2353,2353,899.3
8084,6085508004,5954,586,120,2,2125.9,5622,481,133,2.4,1911,5862,5862,5862,5862,1957.4
8085,6085508005,3562,20,83,2.3,1056.7,3649,0,105,2.9,1088.8,3615,3615,3615,3615,1169.5
8086,6085508006,3838,10,56,1.5,1199.6,4008,7,119,3,1271.2,4215,4215,4215,4215,1434.8
8087,6085508101,6786,3,90,1.3,2362.3,6522,3,91,1.4,2161.5,6519,6519,6519,6519,2170.9
8088,6085508102,3185,103,77,2.4,1051.2,3371,111,98,2.9,1072.9,3556,3556,3556,3556,1152.2
8089,6085508203,5820,19,42,0.7,1968,5950,17,42,0.7,2061.4,5873,5873,5873,5873,2094.1
8090,6085508204,4704,92,40,0.9,1750.6,4946,106,56,1.1,1881.5,4892,4892,4892,4892,1756.7
8091,6085508205,3663,106,422,11.5,1214.2,3879,189,525,13.5,1196.5,3882,3882,3882,3882,1066.6
8092,6085508206,3704,76,69,1.9,1089.1,4039,0,56,1.4,1215.3,3934,3934,3934,3934,1210.4
8093,6085508301,4587,36,80,1.7,1400.5,4734,46,116,2.5,1464.8,4702,4702,4702,4702,1358.3
8094,6085508303,2534,0,53,2.1,734.4,2562,0,52,2,794.1,2569,2569,2569,2569,751.6
8095,6085508305,5623,312,1029,18.3,2263.6,5724,354,1285,22.4,2242.2,5604,5604,5604,5604,2251.5
8096,6085508306,3019,65,22,0.7,803.7,3301,101,34,1,913.8,3130,3130,3130,3130,780
8097,6085508401,7695,71,228,3,2614.6,8022,34,415,5.2,2713.9,8085,8085,8085,8085,2686.3
8098,6085508403,3084,12,38,1.2,1016.2,3275,14,62,1.9,1082.5,3320,3320,3320,3320,1146.8
8099,6085508404,6352,0,407,6.4,2184.2,6444,161,171,2.7,2118.2,6553,6553,6553,6553,2043.8
8100,6085508503,6235,118,398,6.4,1705.5,6517,131,409,6.3,1874.8,6212,6212,6212,6212,1718.4
8101,6085508505,4998,42,226,4.5,1269.5,5022,71,207,4.1,1206.4,4765,4765,4765,4765,1198.9
8102,6085508507,3230,136,277,8.6,814.1,3251,169,300,9.2,799.6,2838,2838,2838,2838,697.6
8103,6085508508,5660,59,724,12.8,1843,6143,119,813,13.2,2103.3,6144,6144,6144,6144,2049.2
8104,6085508509,4318,14,434,10.1,1141.1,4182,0,427,10.2,897.2,4186,4186,4186,4186,1131.9
8105,6085508510,3782,73,829,21.9,1312.6,3793,21,787,20.7,1303.9,3500,3500,3500,3500,1048.2
8106,6085508601,3762,16,180,4.8,1051.5,3866,0,268,6.9,1056.5,3892,3892,3892,3892,1128.9
8107,6085508602,5153,40,750,14.6,1069.3,5300,124,753,14.2,1127.3,5575,5575,5575,5575,1262.7
8108,6085508705,4031,10,789,19.6,1034.8,4110,19,786,19.1,1056.2,4463,4463,4463,4463,1231.2
8109,6085508706,4196,4,260,6.2,1080,4259,6,242,5.7,1088.5,4079,4079,4079,4079,983.1
8110,6085508707,4144,249,510,12.3,1174.1,3853,162,436,11.3,969.6,4033,4033,4033,4033,912.1
8111,6085508708,3880,32,129,3.3,1285,4236,53,118,2.8,1272.7,4917,4917,4917,4917,1331.9
8112,6085508800,3850,82,1112,28.9,1141.3,3889,87,1056,27.2,1226,3575,3575,3575,3575,1109.8
8113,6085508900,5324,53,1727,32.4,1551.4,5132,103,1658,32.3,1492.3,4782,4782,4782,4782,1514.6
8114,6085509001,2696,144,684,25.4,903.3,2957,124,1474,49.8,1028.9,2929,2929,2929,2929,875.8
8115,6085509002,4424,23,1764,39.9,1384.2,4278,23,1807,42.2,1335.1,3954,3954,3954,3954,1136.7
8116,6085509102,4888,220,74,1.5,1122.7,4796,187,78,1.6,994.5,4865,4865,4865,4865,1071.7
8117,6085509106,4067,28,743,18.3,992.8,4264,57,769,18,931.2,4264,4264,4264,4264,1105.4
8118,6085509107,4969,254,969,19.5,1413.5,4783,278,1027,21.5,1337.3,4765,4765,4765,4765,1401.2
8119,6085509108,4146,108,307,7.4,1076.1,4674,272,235,5,1327.4,4549,4549,4549,4549,1330.7
8120,6085509109,5885,39,1210,20.6,2011.1,6374,88,1266,19.9,2066.5,6572,6572,6572,6572,2199.2
